YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2021,DOLGEVILLE CSD,6.0,0.0,6.71641791044776,56.0,4.0,,,,60.0,
2021,POLAND CSD,11.0,38.0,8.0,33.0,11.0,,,,44.0,
2021,VAN HORNESVILLE-OWEN D YOUNG CSD,17.0,22.0,15.8235294117647,42.0,5.0,,,,47.0,
2021,TOWN OF WEBB UFSD,11.0,0.0,14.14285714285714,36.0,8.0,,,,44.0,
2021,MOUNT MARKHAM CSD,2.0,5.0,1.72727272727272,43.0,5.0,,,,48.0,
2021,CENTRAL VALLEY CSD AT ILION-MOHAWK,13.0,44.0,10.89115646258503,66.0,3.0,2.0,3.0,1.0,69.0,6.0
2021,SOUTH JEFFERSON CSD,13.0,19.0,12.35714285714285,39.0,7.0,,,,46.0,
2021,ALEXANDRIA CSD,14.000000000000002,19.0,11.64705882352941,44.0,5.0,,,,49.0,
2021,INDIAN RIVER CSD,6.0,7.000000000000001,5.8783269961977105,33.0,14.0,,,,47.0,
2021,GENERAL BROWN CSD,12.0,24.0,9.63157894736842,38.0,5.0,,,,43.0,
2021,THOUSAND ISLANDS CSD,7.000000000000001,10.0,6.70833333333333,38.0,6.0,,,,44.0,
2021,BELLEVILLE-HENDERSON CSD,5.0,25.0,2.77777777777777,47.0,8.0,,,,55.0,
2021,SACKETS HARBOR CSD,15.0,9.0,16.400000000000002,24.0,2.0,,,,26.0,
2021,LYME CSD,7.000000000000001,0.0,7.5,47.0,2.0,,,,49.0,
2021,LA FARGEVILLE CSD,5.0,0.0,5.51282051282051,49.0,9.0,,,,58.0,
2021,WATERTOWN CITY SD,8.0,16.0,6.0,67.0,3.0,,,,70.0,
2021,CARTHAGE CSD,9.0,19.0,6.69565217391304,39.0,9.0,,,,48.0,
2021,COPENHAGEN CSD,5.0,33.0,-2.56756756756756,38.0,8.0,,,,46.0,
2021,HARRISVILLE CSD,11.0,22.0,8.55555555555555,47.0,7.0,,,,54.0,
2021,LOWVILLE ACADEMY & CSD,7.000000000000001,13.0,6.5,37.0,7.0,,,,44.0,
2021,SOUTH LEWIS CSD,3.0,0.0,3.03225806451612,54.0,7.0,,,,61.0,
2021,BEAVER RIVER CSD,2.0,0.0,2.26666666666666,39.0,9.0,,,,48.0,
2021,AVON CSD,5.0,7.000000000000001,4.7954545454545405,28.0,3.0,,,,31.0,
2021,CALEDONIA-MUMFORD CSD,12.0,20.0,10.72463768115942,26.0,5.0,,,,31.0,
2021,GENESEO CSD,11.0,7.000000000000001,11.58536585365853,37.0,2.0,,,,39.0,
2021,LIVONIA CSD,12.0,20.0,12.0,33.0,3.0,,,,36.0,
2021,MT MORRIS CSD,10.0,0.0,11.83673469387755,58.0,0.0,,,,58.0,
2021,DANSVILLE CSD,10.0,16.0,9.4,47.0,5.0,,,,52.0,
2021,DALTON-NUNDA CSD (KESHEQUA),7.000000000000001,25.0,4.25423728813559,46.0,4.0,,,,50.0,
2021,YORK CSD,7.000000000000001,0.0,8.13235294117647,41.0,4.0,,,,45.0,
2021,BROOKFIELD CSD,0.0,0.0,0.0,51.0,8.0,,,,59.0,
2021,CAZENOVIA CSD,9.0,17.0,7.709677419354829,24.0,2.0,,,,26.0,
2021,DERUYTER CSD,5.0,0.0,5.78947368421052,49.0,2.0,,,,51.0,
2021,MORRISVILLE-EATON CSD,5.0,20.0,3.63636363636363,44.0,8.0,,,,52.0,
2021,HAMILTON CSD,17.0,18.0,16.64864864864864,27.0,3.0,,,,30.0,
2021,CANASTOTA CSD,7.000000000000001,20.0,5.12222222222222,43.0,5.0,,,,48.0,
2021,MADISON CSD,5.0,13.0,3.22222222222222,44.0,6.0,,,,50.0,
2021,ONEIDA CITY SD,9.0,25.0,6.7304964539007095,44.0,6.0,,,,50.0,
2021,STOCKBRIDGE VALLEY CSD,8.0,8.0,7.99999999999999,41.0,7.0,,,,48.0,
2021,CHITTENANGO CSD,5.0,0.0,5.06249999999999,30.0,5.0,,,,35.0,
2021,BRIGHTON CSD,10.0,27.0,7.83127572016461,19.0,1.0,,,,20.0,
2021,GATES CHILI CSD,4.0,9.0,3.5114006514657903,26.0,14.0,,,,40.0,
2021,GREECE CSD,8.0,20.0,6.803108808290149,53.0,5.0,,,,58.0,
2021,EAST IRONDEQUOIT CSD,8.0,7.000000000000001,8.14285714285714,58.0,6.0,,,,64.0,
2021,WEST IRONDEQUOIT CSD,10.0,17.0,8.21338912133891,29.0,2.0,,,,31.0,
2021,HONEOYE FALLS-LIMA CSD,11.0,43.0,6.74683544303797,13.0,1.0,,,,14.0,
2021,SPENCERPORT CSD,8.0,42.0,3.77707006369426,32.0,3.0,,,,35.0,
2021,HILTON CSD,9.0,28.000000000000004,5.8741935483870895,22.0,4.0,,,,26.0,
2021,PENFIELD CSD,10.0,24.0,8.543352601156071,18.0,1.0,,,,19.0,
2021,FAIRPORT CSD,10.0,28.999999999999996,7.688053097345129,23.0,2.0,,,,25.0,
2021,EAST ROCHESTER UFSD,12.0,14.000000000000002,11.934065934065929,48.0,4.0,,,,52.0,
2021,PITTSFORD CSD,7.000000000000001,26.0,5.91799544419134,1.0,0.0,,,,1.0,
2021,CHURCHVILLE-CHILI CSD,10.0,14.000000000000002,8.9322033898305,27.0,4.0,,,,31.0,
2021,ROCHESTER CITY SD,17.0,35.0,15.4720314033366,89.0,0.0,,,,89.0,
2021,RUSH-HENRIETTA CSD,8.0,25.0,7.19569892473118,36.0,6.0,,,,42.0,
2021,BROCKPORT CSD,11.0,19.0,10.24137931034482,38.0,5.0,,,,43.0,
2021,WEBSTER CSD,10.0,27.0,7.29475587703435,23.0,2.0,,,,25.0,
2021,WHEATLAND-CHILI CSD,9.0,20.0,7.52238805970149,41.0,5.0,,,,46.0,
2021,AMSTERDAM CITY SD,11.0,15.0,10.48076923076923,66.0,2.0,,,,68.0,
2021,CANAJOHARIE CSD,8.0,17.0,6.956521739130429,50.0,0.0,,,,50.0,
2021,FONDA-FULTONVILLE CSD,6.0,0.0,6.42857142857142,32.0,4.0,,,,36.0,
2021,FORT PLAIN CSD,6.0,0.0,6.2535211267605595,58.0,0.0,,,,58.0,
2021,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CS,12.0,13.0,11.811320754716979,51.0,0.0,,,,51.0,
2021,GLEN COVE CITY SD,11.0,18.0,9.84738955823293,56.0,5.0,,,,61.0,
2021,HEMPSTEAD UFSD,15.0,25.0,13.854489164086681,75.0,0.0,,,,75.0,
2021,UNIONDALE UFSD,7.000000000000001,12.0,6.560546875000001,49.0,0.0,,,,49.0,
2021,EAST MEADOW UFSD,8.0,5.0,8.32530120481927,20.0,4.0,,,,24.0,
2021,NORTH BELLMORE UFSD,11.0,7.000000000000001,11.72972972972972,10.0,1.0,,,,11.0,
2021,LEVITTOWN UFSD,8.0,19.0,6.758064516129029,17.0,4.0,,,,21.0,
2021,SEAFORD UFSD,10.0,24.0,8.23157894736842,8.0,2.0,,,,10.0,
2021,BELLMORE UFSD,8.0,0.0,8.98630136986301,10.0,1.0,,,,11.0,
2021,ROOSEVELT UFSD,9.0,12.0,8.58139534883721,68.0,2.0,,,,70.0,
2021,FREEPORT UFSD,11.0,15.0,10.21882352941176,63.0,4.0,,,,67.0,
2021,BALDWIN UFSD,8.0,20.0,6.91218130311614,31.0,4.0,,,,35.0,
2021,OCEANSIDE UFSD,9.0,22.0,5.350267379679139,15.0,2.0,,,,17.0,
2021,MALVERNE UFSD,7.000000000000001,14.000000000000002,6.41258741258741,36.0,7.0,,,,43.0,
2021,VALLEY STREAM 13 UFSD,7.000000000000001,7.000000000000001,7.000000000000001,31.0,4.0,,,,35.0,
2021,HEWLETT-WOODMERE UFSD,8.0,22.0,6.65,22.0,3.0,,,,25.0,
2021,LAWRENCE UFSD,14.000000000000002,62.0,11.27272727272727,70.0,5.0,,,,75.0,
2021,ELMONT UFSD,13.0,13.0,13.0,46.0,8.0,,,,54.0,
2021,FRANKLIN SQUARE UFSD,11.0,20.0,9.63865546218487,15.0,2.0,,,,17.0,
2021,GARDEN CITY UFSD,8.0,24.0,7.12627986348122,2.0,0.0,,,,2.0,
2021,EAST ROCKAWAY UFSD,2.0,0.0,2.05555555555555,25.0,2.0,,,,27.0,
2021,LYNBROOK UFSD,7.000000000000001,14.000000000000002,6.13846153846153,14.0,1.0,,,,15.0,
2021,ROCKVILLE CENTRE UFSD,7.000000000000001,18.0,6.0894039735099295,12.0,0.0,,,,12.0,
2021,FLORAL PARK-BELLEROSE UFSD,4.0,8.0,3.55102040816326,11.0,2.0,,,,13.0,
2021,WANTAGH UFSD,11.0,27.0,9.26666666666666,5.0,0.0,,,,5.0,
2021,VALLEY STREAM 24 UFSD,12.0,0.0,13.629629629629619,37.0,6.0,,,,43.0,
2021,MERRICK UFSD,5.0,0.0,5.68840579710145,7.0,0.0,,,,7.0,
2021,ISLAND TREES UFSD,9.0,45.0,5.37869822485207,23.0,4.0,,,,27.0,
2021,WEST HEMPSTEAD UFSD,13.0,24.0,11.416666666666659,41.0,6.0,,,,47.0,
2021,NORTH MERRICK UFSD,3.0,17.0,1.36363636363636,8.0,2.0,,,,10.0,
2021,VALLEY STREAM 30 UFSD,4.0,0.0,4.18018018018018,37.0,6.0,,,,43.0,
2021,ISLAND PARK UFSD,6.0,0.0,6.4,36.0,6.0,,,,42.0,
2021,VALLEY STREAM CENTRAL HS DISTRICT,5.0,15.0,4.00293255131964,31.0,4.0,,,,35.0,
2021,SEWANHAKA CENTRAL HS DISTRICT,4.0,6.0,3.84265734265734,22.0,2.0,,,,24.0,
2021,BELLMORE-MERRICK CENTRAL HS DISTRICT,5.0,10.0,4.456264775413709,9.0,2.0,,,,11.0,
2021,LONG BEACH CITY SD,12.0,21.0,10.965517241379299,25.0,0.0,,,,25.0,
2021,WESTBURY UFSD,10.0,17.0,9.2539184952978,61.0,0.0,,,,61.0,
2021,EAST WILLISTON UFSD,13.0,14.000000000000002,12.652777777777779,8.0,0.0,,,,8.0,
2021,ROSLYN UFSD,9.0,33.0,8.373134328358201,11.0,1.0,,,,12.0,
2021,PORT WASHINGTON UFSD,7.000000000000001,14.000000000000002,6.67621145374449,19.0,2.0,,,,21.0,
2021,NEW HYDE PARK-GARDEN CITY PARK UFSD,13.0,20.0,12.442477876106189,14.0,2.0,,,,16.0,
2021,MANHASSET UFSD,11.0,21.0,8.02970297029702,7.0,1.0,,,,8.0,
2021,GREAT NECK UFSD,9.0,24.0,7.392,16.0,2.0,,,,18.0,
2021,HERRICKS UFSD,6.0,3.0,6.35502958579881,13.0,2.0,,,,15.0,
2021,MINEOLA UFSD,13.0,10.0,13.66831683168317,31.0,3.0,,,,34.0,
2021,CARLE PLACE UFSD,5.0,0.0,5.56818181818181,13.0,2.0,,,,15.0,
2021,NORTH SHORE CSD,9.0,18.0,7.043478260869559,9.0,1.0,,,,10.0,
2021,SYOSSET CSD,8.0,28.000000000000004,4.83134582623509,8.0,1.0,,,,9.0,
2021,LOCUST VALLEY CSD,9.0,19.0,7.941176470588231,19.0,1.0,,,,20.0,
2021,PLAINVIEW-OLD BETHPAGE CSD,10.0,33.0,6.27027027027027,10.0,1.0,,,,11.0,
2021,OYSTER BAY-EAST NORWICH CSD,9.0,14.000000000000002,8.51492537313432,24.0,2.0,,,,26.0,
2021,JERICHO UFSD,10.0,19.0,8.00434782608695,11.0,0.0,,,,11.0,
2021,HICKSVILLE UFSD,6.0,21.0,4.4886649874055395,34.0,2.0,,,,36.0,
2021,PLAINEDGE UFSD,6.0,20.0,4.27234042553191,9.0,1.0,,,,10.0,
2021,BETHPAGE UFSD,6.0,8.0,5.8158995815899495,12.0,2.0,,,,14.0,
2021,FARMINGDALE UFSD,9.0,9.0,9.0,4.0,1.0,,,,5.0,
2021,MASSAPEQUA UFSD,9.0,32.0,6.24754098360655,7.0,1.0,,,,8.0,
2021,NYC CHANCELLOR'S OFFICE,10.0,14.000000000000002,8.32694987458693,,,,,,,
2021,NYC SPEC SCHOOLS - DIST 75,10.0,9.0,10.609681787406899,87.0,0.0,,,,87.0,
2021,NYC GEOG DIST # 1 - MANHATTAN,12.0,15.0,10.42026578073089,62.0,3.0,,,,65.0,
2021,NYC GEOG DIST # 2 - MANHATTAN,13.0,17.0,11.23042735042735,52.0,3.0,,,,55.0,
2021,NYC GEOG DIST # 3 - MANHATTAN,15.0,19.0,12.95169082125604,46.0,2.0,,,,48.0,
2021,NYC GEOG DIST # 4 - MANHATTAN,13.0,17.0,10.58385093167701,81.0,3.0,,,,84.0,
2021,NYC GEOG DIST # 5 - MANHATTAN,15.0,21.0,12.07368421052631,81.0,2.0,,,,83.0,
2021,NYC GEOG DIST # 6 - MANHATTAN,13.0,17.0,11.385964912280699,84.0,2.0,,,,86.0,
2021,NYC GEOG DIST # 7 - BRONX,14.000000000000002,17.0,12.06122448979592,92.0,1.0,,,,93.0,
2021,NYC GEOG DIST # 8 - BRONX,13.0,17.0,11.09720176730486,84.0,2.0,,,,86.0,
2021,NYC GEOG DIST # 9 - BRONX,14.000000000000002,18.0,11.55541481950601,93.0,1.0,,,,94.0,
2021,NYC GEOG DIST #10 - BRONX,10.0,15.0,7.6361529548088,83.0,2.0,,,,85.0,
2021,NYC GEOG DIST #11 - BRONX,11.0,15.0,9.418798955613571,80.0,3.0,,,,83.0,
2021,NYC GEOG DIST #12 - BRONX,12.0,16.0,9.20872274143302,92.0,1.0,,,,93.0,
2021,NYC GEOG DIST #13 - BROOKLYN,12.0,16.0,10.4392156862745,61.0,4.0,,,,65.0,
2021,NYC GEOG DIST #14 - BROOKLYN,10.0,11.0,9.590625,73.0,2.0,,,,75.0,
2021,NYC GEOG DIST #15 - BROOKLYN,10.0,13.0,8.800359712230211,56.0,2.0,,,,58.0,
2021,NYC GEOG DIST #16 - BROOKLYN,13.0,13.0,12.99999999999999,85.0,3.0,,,,88.0,
2021,NYC GEOG DIST #17 - BROOKLYN,13.0,16.0,11.58534233365477,80.0,3.0,,,,83.0,
2021,NYC GEOG DIST #18 - BROOKLYN,12.0,17.0,10.30065359477124,77.0,3.0,,,,80.0,
2021,NYC GEOG DIST #19 - BROOKLYN,12.0,16.0,9.95417048579285,88.0,2.0,,,,90.0,
2021,NYC GEOG DIST #20 - BROOKLYN,7.000000000000001,7.000000000000001,7.000000000000001,75.0,4.0,,,,79.0,
2021,NYC GEOG DIST #21 - BROOKLYN,10.0,10.0,9.99999999999999,73.0,3.0,,,,76.0,
2021,NYC GEOG DIST #22 - BROOKLYN,8.0,9.0,7.6248477466504205,67.0,5.0,,,,72.0,
2021,NYC GEOG DIST #23 - BROOKLYN,12.0,14.000000000000002,10.69463869463869,89.0,2.0,,,,91.0,
2021,NYC GEOG DIST #32 - BROOKLYN,12.0,17.0,9.28471001757469,86.0,3.0,,,,89.0,
2021,NYC GEOG DIST #24 - QUEENS,9.0,13.0,7.66016713091922,76.0,3.0,,,,79.0,
2021,NYC GEOG DIST #25 - QUEENS,8.0,12.0,6.781443298969069,67.0,5.0,,,,72.0,
2021,NYC GEOG DIST #26 - QUEENS,7.000000000000001,12.0,5.84150030248033,54.0,6.0,,,,60.0,
2021,NYC GEOG DIST #27 - QUEENS,10.0,14.000000000000002,8.675279931093879,74.0,4.0,,,,78.0,
2021,NYC GEOG DIST #28 - QUEENS,9.0,11.0,8.399796541200399,65.0,4.0,,,,69.0,
2021,NYC GEOG DIST #29 - QUEENS,11.0,14.000000000000002,10.069351230425049,71.0,5.0,,,,76.0,
2021,NYC GEOG DIST #30 - QUEENS,10.0,12.0,9.24200426439232,71.0,3.0,,,,74.0,
2021,NYC GEOG DIST #31 - STATEN ISLAND,7.000000000000001,7.000000000000001,6.999999999999989,56.0,4.0,,,,60.0,
2021,LEWISTON-PORTER CSD,11.0,28.999999999999996,10.217391304347819,14.0,2.0,,,,16.0,
2021,LOCKPORT CITY SD,8.0,11.0,7.74838709677419,52.0,6.0,,,,58.0,
2021,NEWFANE CSD,10.0,30.0,8.383838383838379,36.0,7.0,,,,43.0,
2021,NIAGARA-WHEATFIELD CSD,7.000000000000001,15.0,6.37190082644628,34.0,3.0,,,,37.0,
2021,NIAGARA FALLS CITY SD,10.0,4.0,10.34782608695652,76.0,4.0,,,,80.0,
2021,NORTH TONAWANDA CITY SD,8.0,9.0,7.791304347826079,38.0,4.0,,,,42.0,
2021,STARPOINT CSD,8.0,36.0,4.56862745098039,13.0,2.0,,,,15.0,
2021,ROYALTON-HARTLAND CSD,11.0,40.0,9.25301204819277,33.0,2.0,,,,35.0,
2021,BARKER CSD,8.0,17.0,7.19642857142857,45.0,5.0,,,,50.0,
2021,WILSON CSD,7.000000000000001,8.0,6.95180722891566,32.0,8.0,,,,40.0,
2021,ADIRONDACK CSD,9.0,22.0,7.89024390243902,50.0,6.0,,,,56.0,
2021,CAMDEN CSD,5.0,0.0,5.29605263157894,53.0,6.0,,,,59.0,
2021,CLINTON CSD,3.0,25.0,2.04347826086956,24.0,2.0,,,,26.0,
2021,NEW HARTFORD CSD,5.0,27.0,3.5628140703517497,13.0,2.0,,,,15.0,
2021,NY MILLS UFSD,6.0,20.0,4.444444444444439,34.0,8.0,,,,42.0,
2021,SAUQUOIT VALLEY CSD,8.0,9.0,7.843749999999999,32.0,6.0,,,,38.0,
2021,REMSEN CSD,14.000000000000002,0.0,14.717948717948708,47.0,9.0,,,,56.0,
2021,ROME CITY SD,7.000000000000001,24.0,5.07027027027027,56.0,4.0,,,,60.0,
2021,WATERVILLE CSD,13.0,25.0,11.94736842105263,39.0,6.0,,,,45.0,
2021,SHERRILL CITY SD,9.0,7.000000000000001,9.19259259259259,35.0,5.0,,,,40.0,
2021,HOLLAND PATENT CSD,12.0,15.0,11.73,34.0,6.0,,,,40.0,
2021,UTICA CITY SD,8.0,15.0,6.7959527824620505,81.0,2.0,,,,83.0,
2021,WESTMORELAND CSD,9.0,22.0,7.483333333333329,22.0,4.0,,,,26.0,
2021,ORISKANY CSD,10.0,21.0,7.13043478260869,29.0,7.0,,,,36.0,
2021,WHITESBORO CSD,8.0,9.0,7.970464135021089,31.0,4.0,,,,35.0,
2021,WEST GENESEE CSD,8.0,30.0,7.15634218289085,22.0,2.0,,,,24.0,
2021,NORTH SYRACUSE CSD,8.0,19.0,7.17595818815331,34.0,3.0,,,,37.0,
2021,EAST SYRACUSE MINOA CSD,8.0,6.0,8.21224489795918,39.0,4.0,,,,43.0,
2021,JAMESVILLE-DEWITT CSD,4.0,15.0,2.8763440860215,22.0,2.0,,,,24.0,
2021,JORDAN-ELBRIDGE CSD,23.0,13.0,23.38961038961039,33.0,5.0,,,,38.0,
2021,FABIUS-POMPEY CSD,5.0,14.000000000000002,4.71875,27.0,6.0,,,,33.0,
2021,WESTHILL CSD,8.0,10.0,7.843749999999999,19.0,2.0,,,,21.0,
2021,SOLVAY UFSD,10.0,21.0,8.745614035087721,55.0,2.0,,,,57.0,
2021,LAFAYETTE CSD,12.0,18.0,11.69230769230769,44.0,2.0,,,,46.0,
2021,BALDWINSVILLE CSD,13.0,17.0,12.78048780487805,25.0,2.0,,,,27.0,
2021,FAYETTEVILLE-MANLIUS CSD,9.0,23.0,7.9019607843137205,13.0,1.0,,,,14.0,
2021,MARCELLUS CSD,7.000000000000001,20.0,6.30534351145038,17.0,3.0,,,,20.0,
2021,ONONDAGA CSD,6.0,7.000000000000001,5.91999999999999,40.0,7.0,,,,47.0,
2021,LIVERPOOL CSD,9.0,17.0,7.896551724137919,34.0,3.0,,,,37.0,
2021,LYNCOURT UFSD,5.0,0.0,5.57142857142857,55.0,2.0,,,,57.0,
2021,SKANEATELES CSD,5.0,15.0,4.82608695652174,10.0,1.0,,,,11.0,
2021,SYRACUSE CITY SD,12.0,20.0,8.407713498622579,82.0,0.0,,,,82.0,
2021,TULLY CSD,8.0,14.000000000000002,7.30434782608695,31.0,3.0,,,,34.0,
2021,CANANDAIGUA CITY SD,7.000000000000001,14.000000000000002,6.2526690391459,33.0,3.0,,,,36.0,
2021,EAST BLOOMFIELD CSD,14.000000000000002,37.0,11.54666666666666,33.0,3.0,,,,36.0,
2021,GENEVA CITY SD,16.0,24.0,13.12195121951219,60.0,3.0,,,,63.0,
2021,GORHAM-MIDDLESEX CSD (MARCUS WHITMAN,22.0,20.0,22.30588235294117,41.0,10.0,,,,51.0,
2021,MANCHESTER-SHORTSVILLE CSD (RED JACK,10.0,24.0,6.379310344827579,50.0,5.0,,,,55.0,
2021,NAPLES CSD,11.0,20.0,10.5,44.0,3.0,,,,47.0,
2021,PHELPS-CLIFTON SPRINGS CSD,4.0,13.0,3.74285714285714,38.0,5.0,,,,43.0,
2021,HONEOYE CSD,9.0,27.0,5.75409836065573,33.0,4.0,,,,37.0,
2021,VICTOR CSD,9.0,24.0,8.39999999999999,23.0,1.0,,,,24.0,
2021,WASHINGTONVILLE CSD,13.0,22.0,11.69516728624535,26.0,4.0,,,,30.0,
2021,CHESTER UFSD,11.0,25.0,8.56521739130434,29.0,5.0,,,,34.0,
2021,CORNWALL CSD,7.000000000000001,19.0,5.9090909090909,19.0,3.0,,,,22.0,
2021,PINE BUSH CSD,7.000000000000001,14.000000000000002,5.17624521072796,43.0,9.0,,,,52.0,
2021,GOSHEN CSD,8.0,24.0,4.45320197044335,24.0,3.0,,,,27.0,
2021,HIGHLAND FALLS CSD,5.0,6.0,4.84523809523809,35.0,5.0,,,,40.0,
2021,MIDDLETOWN CITY SD,8.0,17.0,5.399999999999991,71.0,4.0,,,,75.0,
2021,MINISINK VALLEY CSD,6.0,20.0,5.46564885496183,24.0,5.0,,,,29.0,
2021,MONROE-WOODBURY CSD,7.000000000000001,11.0,6.47629796839729,30.0,4.0,,,,34.0,
2021,KIRYAS JOEL VILLAGE UFSD,8.0,0.0,10.4,84.0,0.0,,,,84.0,
2021,VALLEY CSD (MONTGOMERY),7.000000000000001,18.0,6.253687315634219,31.0,5.0,,,,36.0,
2021,NEWBURGH CITY SD,9.0,16.0,7.927135678391959,60.0,1.0,,,,61.0,
2021,PORT JERVIS CITY SD,8.0,3.0,8.73232323232323,56.0,1.0,,,,57.0,
2021,TUXEDO UFSD,16.0,14.000000000000002,16.33333333333333,26.0,4.0,,,,30.0,
2021,WARWICK VALLEY CSD,6.0,11.0,5.34599156118143,16.0,2.0,,,,18.0,
2021,GREENWOOD LAKE UFSD,17.0,17.0,17.0,26.0,3.0,,,,29.0,
2021,FLORIDA UFSD,11.0,40.0,5.562499999999989,24.0,0.0,,,,24.0,
2021,ALBION CSD,9.0,10.0,8.900826446280991,54.0,5.0,,,,59.0,
2021,KENDALL CSD,7.000000000000001,8.0,6.83606557377049,44.0,6.0,,,,50.0,
2021,HOLLEY CSD,10.0,12.0,9.65333333333333,48.0,5.0,,,,53.0,
2021,MEDINA CSD,8.0,12.0,7.241379310344829,54.0,1.0,,,,55.0,
2021,LYNDONVILLE CSD,33.0,57.99999999999999,26.93939393939394,21.0,7.0,,,,28.0,
2021,ALTMAR-PARISH-WILLIAMSTOWN CSD,10.0,15.0,9.75903614457831,56.0,3.0,,,,59.0,
2021,FULTON CITY SD,18.0,26.0,16.50777202072539,52.0,0.0,,,,52.0,
2021,HANNIBAL CSD,13.0,16.0,12.435294117647059,62.0,2.0,,,,64.0,
2021,CENTRAL SQUARE CSD,10.0,17.0,9.46586345381526,41.0,3.0,,,,44.0,
2021,MEXICO CSD,12.0,28.000000000000004,11.21951219512195,45.0,4.0,,,,49.0,
2021,OSWEGO CITY SD,8.0,21.0,5.61111111111111,43.0,3.0,,,,46.0,
2021,PULASKI CSD,5.0,25.0,3.9873417721518902,48.0,3.0,,,,51.0,
2021,SANDY CREEK CSD,12.0,18.0,11.91176470588235,46.0,4.0,,,,50.0,
2021,PHOENIX CSD,3.0,10.0,1.9689922480620101,49.0,4.0,,,,53.0,
2021,GILBERTSVILLE-MOUNT UPTON CSD,21.0,33.0,20.53846153846154,55.0,10.0,,,,65.0,
2021,EDMESTON CSD,9.0,13.0,8.31428571428571,38.0,7.0,,,,45.0,
2021,LAURENS CSD,9.0,0.0,10.92857142857142,62.0,7.0,,,,69.0,
2021,SCHENEVUS CSD,19.0,0.0,31.66666666666666,43.0,7.0,,,,50.0,
2021,MILFORD CSD,8.0,14.000000000000002,7.68421052631578,38.0,5.0,,,,43.0,
2021,MORRIS CSD,6.0,14.000000000000002,4.3030303030303,44.0,4.0,,,,48.0,
2021,ONEONTA CITY SD,9.0,0.0,9.83571428571428,38.0,3.0,,,,41.0,
2021,OTEGO-UNADILLA CSD,6.0,0.0,6.290322580645159,39.0,3.0,,,,42.0,
2021,COOPERSTOWN CSD,15.0,40.0,14.137931034482751,24.0,3.0,,,,27.0,
2021,RICHFIELD SPRINGS CSD,2.0,10.0,0.97872340425531,49.0,9.0,,,,58.0,
2021,CHERRY VALLEY-SPRINGFIELD CSD,13.0,14.000000000000002,12.63636363636363,41.0,6.0,,,,47.0,
2021,WORCESTER CSD,14.000000000000002,0.0,15.93103448275862,46.0,7.0,,,,53.0,
2021,MAHOPAC CSD,5.0,15.0,4.30835734870317,18.0,2.0,,,,20.0,
2021,CARMEL CSD,6.0,18.0,4.8514851485148505,27.0,3.0,,,,30.0,
2021,HALDANE CSD,7.000000000000001,25.0,6.2987012987013,13.0,2.0,,,,15.0,
2021,GARRISON UFSD,19.0,30.0,15.0,13.0,0.0,,,,13.0,
2021,PUTNAM VALLEY CSD,7.000000000000001,9.0,6.98347107438016,19.0,2.0,,,,21.0,
2021,BREWSTER CSD,7.000000000000001,6.0,7.157205240174671,36.0,3.0,,,,39.0,
2021,BERLIN CSD,13.0,20.0,11.91549295774648,40.0,6.0,,,,46.0,
2021,BRUNSWICK CSD (BRITTONKILL),10.0,22.0,9.18446601941747,28.0,4.0,,,,32.0,
2021,EAST GREENBUSH CSD,8.0,23.0,6.83540372670807,21.0,2.0,,,,23.0,
2021,HOOSICK FALLS CSD,11.0,43.0,10.21951219512195,43.0,7.0,,,,50.0,
2021,LANSINGBURGH CSD,12.0,9.0,12.828220858895701,67.0,3.0,,,,70.0,
2021,NORTH GREENBUSH COMN SD (WILLIAMS),50.0,,,0.0,0.0,,,,0.0,
2021,WYNANTSKILL UFSD,7.000000000000001,0.0,7.53846153846154,18.0,3.0,,,,21.0,
2021,RENSSELAER CITY SD,12.0,28.999999999999996,10.49367088607595,57.0,0.0,,,,57.0,
2021,AVERILL PARK CSD,9.0,25.0,8.74468085106382,19.0,2.0,,,,21.0,
2021,HOOSIC VALLEY CSD,11.0,0.0,13.42857142857142,33.0,2.0,,,,35.0,
2021,SCHODACK CSD,8.0,8.0,8.0,20.0,3.0,,,,23.0,
2021,TROY CITY SD,18.0,25.0,16.77499999999999,70.0,1.0,,,,71.0,
2021,CLARKSTOWN CSD,6.0,17.0,4.70483870967741,16.0,2.0,,,,18.0,
2021,NANUET UFSD,10.0,28.000000000000004,8.983050847457621,22.0,2.0,,,,24.0,
2021,HAVERSTRAW-STONY POINT CSD (NORTH RO,6.0,7.000000000000001,5.9010101010101,51.0,6.0,,,,57.0,
2021,SOUTH ORANGETOWN CSD,4.0,25.0,2.39112903225806,13.0,1.0,,,,14.0,
2021,NYACK UFSD,5.0,13.0,4.06276150627615,31.0,1.0,,,,32.0,
2021,PEARL RIVER UFSD,3.0,10.0,2.6276595744680797,13.0,1.0,,,,14.0,
2021,SUFFERN CSD,5.0,15.0,3.96341463414634,28.0,1.0,,,,29.0,
2021,EAST RAMAPO CSD (SPRING VALLEY),8.0,11.0,7.34280936454849,79.0,3.0,,,,82.0,
2021,BRASHER FALLS CSD,8.0,17.0,5.716417910447761,53.0,3.0,,,,56.0,
